yearstart,year,state,locationdesc,datasource,topic,question,response,datavalueunit,datavaluetype,datavalue,datavaluealt,datavaluefootnotesymbol,datavaluefootnote,lowconfidencelimit,highconfidencelimit,stratificationcategory1,stratification1,stratificationcategory2,stratification2,stratificationcategory3,stratification3,geolocation,responseid,locationid,topicid,questionid,datavaluetypeid,stratificationcategoryid1,stratificationid1,disease_category,mortality_rate
2015,2015,MS,Mississippi,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,14.2,14.2,,,12.9,15.6,Race/Ethnicity,"White, non-Hispanic",,,,,"(32.745510099000455, -89.53803082499968)",,28,ART,ART2_0,AgeAdjPrev,RACE,WHT,Other,67.5
2015,2015,MT,Montana,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(47.06652897200047, -109.42442064499971)",,30,ART,ART2_0,AgeAdjPrev,RACE,BLK,Cardiovascular,176.05
2015,2015,MT,Montana,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,12.8,12.8,,,11.2,14.6,Gender,Female,,,,,"(47.06652897200047, -109.42442064499971)",,30,ART,ART2_0,AgeAdjPrev,GENDER,GENF,Diabetes,37.8
2015,2015,MT,Montana,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(47.06652897200047, -109.42442064499971)",,30,ART,ART2_0,AgeAdjPrev,RACE,HIS,Cardiovascular,199.81
2015,2015,MT,Montana,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.9,10.9,,,9.4,12.6,Gender,Male,,,,,"(47.06652897200047, -109.42442064499971)",,30,ART,ART2_0,AgeAdjPrev,GENDER,GENM,Accidents,61.68
2015,2015,MT,Montana,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,29.6,29.6,,,18.6,43.5,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(47.06652897200047, -109.42442064499971)",,30,ART,ART2_0,AgeAdjPrev,RACE,MRC,Cancer,212.94
2015,2015,MT,Montana,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,21.8,21.8,,,16.9,27.6,Race/Ethnicity,"Other, non-Hispanic",,,,,"(47.06652897200047, -109.42442064499971)",,30,ART,ART2_0,AgeAdjPrev,RACE,OTH,Diabetes,48.66
2015,2015,MT,Montana,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,11.8,11.8,,,10.7,13.1,Overall,Overall,,,,,"(47.06652897200047, -109.42442064499971)",,30,ART,ART2_0,AgeAdjPrev,OVERALL,OVR,Liver,86.09
2015,2015,MT,Montana,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,11.4,11.4,,,10.2,12.7,Race/Ethnicity,"White, non-Hispanic",,,,,"(47.06652897200047, -109.42442064499971)",,30,ART,ART2_0,AgeAdjPrev,RACE,WHT,Cardiovascular,345.23
2015,2015,NC,North Carolina,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,13.1,13.1,,,11.4,15.1,Race/Ethnicity,"Black, non-Hispanic",,,,,"(35.466220975000454, -79.15925046299964)",,37,ART,ART2_0,AgeAdjPrev,RACE,BLK,Cardiovascular,249.68
2015,2015,NC,North Carolina,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,15.3,15.3,,,14.1,16.6,Gender,Female,,,,,"(35.466220975000454, -79.15925046299964)",,37,ART,ART2_0,AgeAdjPrev,GENDER,GENF,Accidents,148.66
2015,2015,NC,North Carolina,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(35.466220975000454, -79.15925046299964)",,37,ART,ART2_0,AgeAdjPrev,RACE,HIS,Infectious,117.2
2015,2015,NC,North Carolina,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.8,10.8,,,9.6,12.2,Gender,Male,,,,,"(35.466220975000454, -79.15925046299964)",,37,ART,ART2_0,AgeAdjPrev,GENDER,GENM,Cardiovascular,227.46
2015,2015,NC,North Carolina,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,16.7,16.7,,,10.3,25.8,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(35.466220975000454, -79.15925046299964)",,37,ART,ART2_0,AgeAdjPrev,RACE,MRC,Cancer,119.63
2015,2015,NC,North Carolina,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,12.7,12.7,,,8.4,18.8,Race/Ethnicity,"Other, non-Hispanic",,,,,"(35.466220975000454, -79.15925046299964)",,37,ART,ART2_0,AgeAdjPrev,RACE,OTH,Cancer,191.28
2015,2015,NC,North Carolina,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,13.2,13.2,,,12.3,14.1,Overall,Overall,,,,,"(35.466220975000454, -79.15925046299964)",,37,ART,ART2_0,AgeAdjPrev,OVERALL,OVR,Cardiovascular,217.77
2015,2015,NC,North Carolina,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,14.2,14.2,,,13,15.4,Race/Ethnicity,"White, non-Hispanic",,,,,"(35.466220975000454, -79.15925046299964)",,37,ART,ART2_0,AgeAdjPrev,RACE,WHT,Respiratory,126.2
2015,2015,ND,North Dakota,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(47.47531977900047, -100.11842104899966)",,38,ART,ART2_0,AgeAdjPrev,RACE,BLK,Cardiovascular,254.46
2015,2015,ND,North Dakota,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,11.2,11.2,,,9.8,12.7,Gender,Female,,,,,"(47.47531977900047, -100.11842104899966)",,38,ART,ART2_0,AgeAdjPrev,GENDER,GENF,Cancer,202.52
2015,2015,ND,North Dakota,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(47.47531977900047, -100.11842104899966)",,38,ART,ART2_0,AgeAdjPrev,RACE,HIS,Accidents,105.71
2015,2015,ND,North Dakota,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,8,8,,,6.8,9.3,Gender,Male,,,,,"(47.47531977900047, -100.11842104899966)",,38,ART,ART2_0,AgeAdjPrev,GENDER,GENM,Other,21.81
2015,2015,ND,North Dakota,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,19.4,19.4,,,12.4,29.2,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(47.47531977900047, -100.11842104899966)",,38,ART,ART2_0,AgeAdjPrev,RACE,MRC,Diabetes,68.23
2015,2015,ND,North Dakota,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,19.6,19.6,,,13.7,27.1,Race/Ethnicity,"Other, non-Hispanic",,,,,"(47.47531977900047, -100.11842104899966)",,38,ART,ART2_0,AgeAdjPrev,RACE,OTH,Cardiovascular,228.02
2015,2015,ND,North Dakota,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.6,9.6,,,8.7,10.6,Overall,Overall,,,,,"(47.47531977900047, -100.11842104899966)",,38,ART,ART2_0,AgeAdjPrev,OVERALL,OVR,Accidents,96
2015,2015,ND,North Dakota,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.2,9.2,,,8.3,10.2,Race/Ethnicity,"White, non-Hispanic",,,,,"(47.47531977900047, -100.11842104899966)",,38,ART,ART2_0,AgeAdjPrev,RACE,WHT,Cancer,238.3
2015,2015,NE,Nebraska,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,12.3,12.3,,,8.8,16.9,Race/Ethnicity,"Black, non-Hispanic",,,,,"(41.6410409880005, -99.36572062299967)",,31,ART,ART2_0,AgeAdjPrev,RACE,BLK,Cardiovascular,188.78
2015,2015,NE,Nebraska,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.9,10.9,,,10,11.9,Gender,Female,,,,,"(41.6410409880005, -99.36572062299967)",,31,ART,ART2_0,AgeAdjPrev,GENDER,GENF,Accidents,81.56
2015,2015,NE,Nebraska,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,4.8,4.8,,,3.3,7,Race/Ethnicity,Hispanic,,,,,"(41.6410409880005, -99.36572062299967)",,31,ART,ART2_0,AgeAdjPrev,RACE,HIS,Kidney,48.22
2015,2015,NE,Nebraska,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,7.5,7.5,,,6.7,8.2,Gender,Male,,,,,"(41.6410409880005, -99.36572062299967)",,31,ART,ART2_0,AgeAdjPrev,GENDER,GENM,Neurological,59.71
2015,2015,NE,Nebraska,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,20.6,20.6,,,13.1,30.9,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(41.6410409880005, -99.36572062299967)",,31,ART,ART2_0,AgeAdjPrev,RACE,MRC,Neurological,88
2015,2015,NE,Nebraska,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,5.9,5.9,,,3.9,8.8,Race/Ethnicity,"Other, non-Hispanic",,,,,"(41.6410409880005, -99.36572062299967)",,31,ART,ART2_0,AgeAdjPrev,RACE,OTH,Respiratory,98.39
2015,2015,NE,Nebraska,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.2,9.2,,,8.6,9.8,Overall,Overall,,,,,"(41.6410409880005, -99.36572062299967)",,31,ART,ART2_0,AgeAdjPrev,OVERALL,OVR,Respiratory,103.34
2015,2015,NE,Nebraska,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.3,9.3,,,8.7,10,Race/Ethnicity,"White, non-Hispanic",,,,,"(41.6410409880005, -99.36572062299967)",,31,ART,ART2_0,AgeAdjPrev,RACE,WHT,Neurological,55.8
2015,2015,NH,New Hampshire,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(43.65595011300047, -71.50036091999965)",,33,ART,ART2_0,AgeAdjPrev,RACE,BLK,Respiratory,152.76
2015,2015,NH,New Hampshire,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,11.7,11.7,,,10.5,12.9,Gender,Female,,,,,"(43.65595011300047, -71.50036091999965)",,33,ART,ART2_0,AgeAdjPrev,GENDER,GENF,Cancer,180.3
2015,2015,NH,New Hampshire,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,Hispanic,,,,,"(43.65595011300047, -71.50036091999965)",,33,ART,ART2_0,AgeAdjPrev,RACE,HIS,Kidney,56.9
2015,2015,NH,New Hampshire,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.1,8.1,,,7,9.4,Gender,Male,,,,,"(43.65595011300047, -71.50036091999965)",,33,ART,ART2_0,AgeAdjPrev,GENDER,GENM,Kidney,79.64
2015,2015,NH,New Hampshire,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,12.9,12.9,,,7.1,22.4,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(43.65595011300047, -71.50036091999965)",,33,ART,ART2_0,AgeAdjPrev,RACE,MRC,Cancer,197.01
2015,2015,NH,New Hampshire,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.5,8.5,,,5.4,13.2,Race/Ethnicity,"Other, non-Hispanic",,,,,"(43.65595011300047, -71.50036091999965)",,33,ART,ART2_0,AgeAdjPrev,RACE,OTH,Kidney,66.68
2015,2015,NH,New Hampshire,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,10,10,,,9.2,10.9,Overall,Overall,,,,,"(43.65595011300047, -71.50036091999965)",,33,ART,ART2_0,AgeAdjPrev,OVERALL,OVR,Liver,80.07
2015,2015,NH,New Hampshire,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.3,10.3,,,9.4,11.2,Race/Ethnicity,"White, non-Hispanic",,,,,"(43.65595011300047, -71.50036091999965)",,33,ART,ART2_0,AgeAdjPrev,RACE,WHT,Diabetes,80.54
2015,2015,NJ,New Jersey,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,11.6,11.6,,,9.3,14.3,Race/Ethnicity,"Black, non-Hispanic",,,,,"(40.13057004800049, -74.27369128799967)",,34,ART,ART2_0,AgeAdjPrev,RACE,BLK,Respiratory,119.5
2015,2015,NJ,New Jersey,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.9,10.9,,,9.9,11.9,Gender,Female,,,,,"(40.13057004800049, -74.27369128799967)",,34,ART,ART2_0,AgeAdjPrev,GENDER,GENF,Respiratory,139.26
2015,2015,NJ,New Jersey,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.8,9.8,,,7.8,12.1,Race/Ethnicity,Hispanic,,,,,"(40.13057004800049, -74.27369128799967)",,34,ART,ART2_0,AgeAdjPrev,RACE,HIS,Infectious,47.82
2015,2015,NJ,New Jersey,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,6.9,6.9,,,6,8,Gender,Male,,,,,"(40.13057004800049, -74.27369128799967)",,34,ART,ART2_0,AgeAdjPrev,GENDER,GENM,Cardiovascular,211
2015,2015,NJ,New Jersey,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,13.5,13.5,,,7.7,22.6,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(40.13057004800049, -74.27369128799967)",,34,ART,ART2_0,AgeAdjPrev,RACE,MRC,Respiratory,101.86
2015,2015,NJ,New Jersey,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,7.5,7.5,,,4.7,11.7,Race/Ethnicity,"Other, non-Hispanic",,,,,"(40.13057004800049, -74.27369128799967)",,34,ART,ART2_0,AgeAdjPrev,RACE,OTH,Respiratory,187.22
2015,2015,NJ,New Jersey,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,9,9,,,8.3,9.7,Overall,Overall,,,,,"(40.13057004800049, -74.27369128799967)",,34,ART,ART2_0,AgeAdjPrev,OVERALL,OVR,Cancer,167.5
2015,2015,NJ,New Jersey,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.7,8.7,,,7.8,9.5,Race/Ethnicity,"White, non-Hispanic",,,,,"(40.13057004800049, -74.27369128799967)",,34,ART,ART2_0,AgeAdjPrev,RACE,WHT,Accidents,65.18
2015,2015,NM,New Mexico,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Black, non-Hispanic",,,,,"(34.52088095200048, -106.24058098499967)",,35,ART,ART2_0,AgeAdjPrev,RACE,BLK,Cardiovascular,197.8
2015,2015,NM,New Mexico,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,11.6,11.6,,,10.4,12.9,Gender,Female,,,,,"(34.52088095200048, -106.24058098499967)",,35,ART,ART2_0,AgeAdjPrev,GENDER,GENF,Neurological,81.2
2015,2015,NM,New Mexico,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,11,11,,,9.5,12.7,Race/Ethnicity,Hispanic,,,,,"(34.52088095200048, -106.24058098499967)",,35,ART,ART2_0,AgeAdjPrev,RACE,HIS,Neurological,72.85
2015,2015,NM,New Mexico,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.6,9.6,,,8.3,11,Gender,Male,,,,,"(34.52088095200048, -106.24058098499967)",,35,ART,ART2_0,AgeAdjPrev,GENDER,GENM,Cardiovascular,304.34
2015,2015,NM,New Mexico,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(34.52088095200048, -106.24058098499967)",,35,ART,ART2_0,AgeAdjPrev,RACE,MRC,Accidents,110.14
2015,2015,NM,New Mexico,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,6.3,6.3,,,4.6,8.7,Race/Ethnicity,"Other, non-Hispanic",,,,,"(34.52088095200048, -106.24058098499967)",,35,ART,ART2_0,AgeAdjPrev,RACE,OTH,Cancer,144.78
2015,2015,NM,New Mexico,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.6,10.6,,,9.7,11.6,Overall,Overall,,,,,"(34.52088095200048, -106.24058098499967)",,35,ART,ART2_0,AgeAdjPrev,OVERALL,OVR,Infectious,59.82
2015,2015,NM,New Mexico,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.3,10.3,,,9.1,11.7,Race/Ethnicity,"White, non-Hispanic",,,,,"(34.52088095200048, -106.24058098499967)",,35,ART,ART2_0,AgeAdjPrev,RACE,WHT,Kidney,70.48
2015,2015,NV,Nevada,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,12.8,12.8,,,7.5,21,Race/Ethnicity,"Black, non-Hispanic",,,,,"(39.493240390000494, -117.07184056399967)",,32,ART,ART2_0,AgeAdjPrev,RACE,BLK,Respiratory,113.9
2015,2015,NV,Nevada,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,10.9,10.9,,,9,13.3,Gender,Female,,,,,"(39.493240390000494, -117.07184056399967)",,32,ART,ART2_0,AgeAdjPrev,GENDER,GENF,Neurological,93.75
2015,2015,NV,Nevada,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,5.2,5.2,,,2.9,9,Race/Ethnicity,Hispanic,,,,,"(39.493240390000494, -117.07184056399967)",,32,ART,ART2_0,AgeAdjPrev,RACE,HIS,Cardiovascular,242.52
2015,2015,NV,Nevada,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,7.6,7.6,,,5.7,10,Gender,Male,,,,,"(39.493240390000494, -117.07184056399967)",,32,ART,ART2_0,AgeAdjPrev,GENDER,GENM,Liver,40.49
2015,2015,NV,Nevada,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(39.493240390000494, -117.07184056399967)",,32,ART,ART2_0,AgeAdjPrev,RACE,MRC,Cancer,187.87
2015,2015,NV,Nevada,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,,,****,Sample size of denominator and/or age group for age-standardization is less than 50 or relative standard error is more than 30%,,,Race/Ethnicity,"Other, non-Hispanic",,,,,"(39.493240390000494, -117.07184056399967)",,32,ART,ART2_0,AgeAdjPrev,RACE,OTH,Diabetes,40.64
2015,2015,NV,Nevada,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.3,9.3,,,7.9,10.9,Overall,Overall,,,,,"(39.493240390000494, -117.07184056399967)",,32,ART,ART2_0,AgeAdjPrev,OVERALL,OVR,Respiratory,103.03
2015,2015,NV,Nevada,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,11,11,,,8.9,13.6,Race/Ethnicity,"White, non-Hispanic",,,,,"(39.493240390000494, -117.07184056399967)",,32,ART,ART2_0,AgeAdjPrev,RACE,WHT,Diabetes,64.02
2015,2015,NY,New York,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,9.1,9.1,,,7.4,11.1,Race/Ethnicity,"Black, non-Hispanic",,,,,"(42.82700103200045, -75.54397042699964)",,36,ART,ART2_0,AgeAdjPrev,RACE,BLK,Kidney,57.67
2015,2015,NY,New York,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,11.1,11.1,,,10.1,12.2,Gender,Female,,,,,"(42.82700103200045, -75.54397042699964)",,36,ART,ART2_0,AgeAdjPrev,GENDER,GENF,Cancer,136.39
2015,2015,NY,New York,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,8.7,8.7,,,7.1,10.6,Race/Ethnicity,Hispanic,,,,,"(42.82700103200045, -75.54397042699964)",,36,ART,ART2_0,AgeAdjPrev,RACE,HIS,Diabetes,59.65
2015,2015,NY,New York,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,7.7,7.7,,,6.8,8.8,Gender,Male,,,,,"(42.82700103200045, -75.54397042699964)",,36,ART,ART2_0,AgeAdjPrev,GENDER,GENM,Cancer,176.54
2015,2015,NY,New York,BRFSS,Arthritis,Activity limitation due to arthritis among adults aged >= 18 years,,%,Age-adjusted Prevalence,12.7,12.7,,,7.5,20.7,Race/Ethnicity,"Multiracial, non-Hispanic",,,,,"(42.82700103200045, -75.54397042699964)",,36,ART,ART2_0,AgeAdjPrev,RACE,MRC,Accidents,70.55
